ACC,LOSS
0.09955999718606472,2.574924518585205
0.8536399824619293,0.4272399158477783
0.9514199819564819,0.14344290110468866
0.9719599680900574,0.08005298092961312
0.9801799654960632,0.056281329058110716
0.9848399677276611,0.043949830556288365
0.9888599727153778,0.03290869172755629
0.9898399746418,0.030139126783702522
0.9918199791908264,0.025073975223116576
0.9941999886035919,0.017279910107143224
0.9940799872875213,0.018319241208489986
