ACC,LOSS
0.10805999694764615,2.591305019378662
0.6977399835586547,0.9204289376735687
0.9187799768447876,0.36152596271038057
0.9956199913024902,0.08151673017442226
0.9996599998474122,0.02698181613534689
0.9997599997520447,0.015189240910112858
0.9999200000762939,0.01029689726792276
0.9999400000572205,0.007626850701868534
0.9999400000572205,0.006385079508647322
0.9999800000190735,0.004925789082422852
0.9998999998569489,0.004524256917648017
