ACC,LOSS
0.0992999975134929,2.3563744902610777
0.9567999798059463,0.14474179125080505
0.9769999659061432,0.07747891599933307
0.9836832996209462,0.05399059455531339
0.9893333049615224,0.03656854313953469
0.9915166451533636,0.028485653830381732
0.9919999802112579,0.025515343858860434
0.9928666478395463,0.0225068459721903
0.9915666447083156,0.02462310826793934
0.9965333265066146,0.012105018038807126
0.9956666588783264,0.014255906762943292
