ACC,LOSS
0.10905999709665776,2.5946311750411986
0.7936999800205231,0.595418100118637
0.884579982995987,0.3363895808458328
0.9380999841690063,0.18151845151185989
0.9583799784183502,0.12300632566213608
0.9662399733066559,0.09500642922520637
0.9791999657154083,0.062243482526391745
0.9828199641704559,0.04866704013571143
0.9851799659729004,0.043595112526789305
0.982199964761734,0.05097639081254601
0.9854799661636352,0.0422667850907892
