ACC,LOSS
0.09999999731779098,2.3434914054870606
0.40249998950958255,1.6513049087524414
0.4767199889421463,1.4451314363479615
0.5222599873542786,1.3253234767913817
0.5588199872970581,1.2338586764335633
0.57559998691082,1.1846790988445282
0.6042999855279922,1.114103725194931
0.6186999866962433,1.0787482492923737
0.6344999864101409,1.0309351165294647
0.648019984960556,0.9945595118999481
0.6675799837112427,0.9482078790664673
